"model";"code";"marque";"deleted_at";"created_at";"updated_at";"famille_article_id"
"BUH 517";"103225";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUH 56 A";"103226";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUK 444";"103227";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUK 445";"103228";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUK 455";"103229";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUK 456";"103230";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUK 556";"103231";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUL 310";"103232";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUN 310";"103233";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUT 11A ORD";"103234";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUT 11A ORG";"103238";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUT 11AF ORD";"103235";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUT 11AF ORG";"103236";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUT 11AX";"103237";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUT 12A";"103239";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUT 12AF";"103240";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUT 18 AF";"103221";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUT 56A";"103241";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUTTON POUSSOIR LED MP PLAT BLANC ";"215248";NULL;NULL;"2023-09-06 12:44:47";"2023-09-06 12:44:47";"215"
"BUV 46B";"103242";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUV 46K";"103243";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUW 11 AW";"103244";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUX 84";"103245";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"103"
"BUZ 11";"101090";NULL;NULL;"2023-09-06 12:43:18";"2023-09-06 12:43:18";"101"
"BUZ 80 AF";"101092";NULL;NULL;"2023-09-06 12:43:18";"2023-09-06 12:43:18";"101"
"BUZ 80A";"101091";NULL;NULL;"2023-09-06 12:43:18";"2023-09-06 12:43:18";"101"
"BUZ 90";"101093";NULL;NULL;"2023-09-06 12:43:18";"2023-09-06 12:43:18";"101"
"BUZ 90 AF";"101094";NULL;NULL;"2023-09-06 12:43:18";"2023-09-06 12:43:18";"101"
"BUZ 91 A";"101095";NULL;NULL;"2023-09-06 12:43:18";"2023-09-06 12:43:18";"101"
"BUZ 91 AF";"101096";NULL;NULL;"2023-09-06 12:43:18";"2023-09-06 12:43:18";"101"
"BUZZER (NOIR 5V-12V)";"302004";NULL;NULL;"2023-12-12 03:21:11";"2023-12-12 03:21:11";"302"
"BUZZER BLANC";"302001";NULL;NULL;"2023-09-06 12:43:17";"2023-09-06 12:43:17";"302"
"BUZZER BLANC(12-38)";"302003";NULL;NULL;"2023-12-12 03:21:11";"2023-12-12 03:21:11";"302"
"BUZZER NOIR";"302002";NULL;NULL;"2023-09-06 12:43:18";"2023-09-06 12:43:18";"302"
"C 1003";"103375";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1008";"103376";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1012";"103377";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1015";"103378";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 102";"103379";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1025";"103380";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1026";"103381";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 103";"103382";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1030";"103383";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1050";"103384";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1060";"103385";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1061";"103386";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1096";"103387";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1106";"103388";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1116";"103389";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1138";"103390";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 114";"103391";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1162";"103392";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1173";"103393";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1175";"103394";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1182";"103395";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1213";"103396";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1214";"103397";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1216";"103398";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1225";"103399";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1226";"103400";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1227";"103401";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1237";"103402";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1295";"103403";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1295 ORG";"103404";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1312";"103405";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1316";"103406";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1317";"103407";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1358";"103408";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1363";"103409";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1383";"103410";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1384";"103411";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1398";"103412";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 140";"103413";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1406";"103414";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1413";"103415";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1417";"103416";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 143";"103417";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 144";"103418";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1449";"103419";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1473";"103420";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1507";"103421";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1514";"103422";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1567";"103423";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1568";"103424";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1617";"103425";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1619";"103426";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1627";"103427";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1674";"103428";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1684";"103429";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1685";"103430";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1735";"103431";NULL;NULL;"2023-09-06 12:43:34";"2023-09-06 12:43:34";"103"
"C 1740";"103432";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1741";"103433";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1756";"103434";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1804";"103446";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1806";"103435";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1815";"103436";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1826";"103437";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1827";"103438";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1841";"103439";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1845";"103440";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1846";"103441";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1847";"103442";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1883";"103443";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1884";"103444";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1890";"103445";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1921";"103447";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1923";"103448";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1941";"103449";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1942";"103450";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1943";"103451";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1959";"103452";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1983";"103453";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1984";"103454";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1986";"103455";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 1986 ORG";"103456";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2002";"103457";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2003";"103458";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2012";"103459";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2013";"103460";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2027";"103461";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2061";"103462";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2068";"103463";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2073";"103464";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2093";"103465";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2120";"103466";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2209";"103467";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2211";"103468";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2229";"103469";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2230";"103470";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2231";"103471";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2233";"103472";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2235";"103473";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2236";"103474";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2238";"103475";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2240";"103476";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2271";"103477";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2275";"103478";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2310";"103479";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2320";"103480";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2328";"103481";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2330";"103482";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2331";"103483";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2334";"103484";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2335";"103485";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2371";"103486";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 238";"103487";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2382";"103488";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2383";"103489";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 239";"103490";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 244";"103491";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2458";"103492";NULL;NULL;"2023-09-06 12:43:35";"2023-09-06 12:43:35";"103"
"C 2482";"103493";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2483";"103494";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2499";"103495";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2500";"103496";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2525";"103497";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2552";"103498";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2555";"103499";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2565";"103500";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2570";"103501";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2577";"103502";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2577 ORG";"103503";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2578";"103504";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2578 ORG";"103505";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2579";"103506";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2579 ORG";"103507";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2580";"103508";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2580 ORG";"103509";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2611";"103510";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2632";"103511";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2655";"103512";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2673";"103513";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2677";"103514";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2680";"103515";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2681";"103516";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2685";"103517";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2690";"103518";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2703";"103519";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2752";"103520";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2785";"103521";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2878";"103522";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2881";"103523";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2921";"103524";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2921 ORG";"103525";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2922";"103526";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 2922 ORG";"103527";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3039";"103528";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3070";"103529";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3074";"103530";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3086";"103531";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3153";"103532";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3169";"103533";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3178";"103534";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3180";"103535";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3181";"103536";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3181 ORG";"103537";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3182";"103538";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3182 ORG";"103539";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3186";"103540";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3198";"103541";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 320";"103542";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3202";"103543";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3203";"103544";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3205";"103545";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3225";"103546";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3258";"103547";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3263";"103548";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3263 ORG";"103549";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3264";"103550";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3264 ORG";"103551";NULL;NULL;"2023-09-06 12:43:36";"2023-09-06 12:43:36";"103"
"C 3279";"103552";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3280";"103553";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3280 ORG";"103554";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3281";"103555";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3281 ORG";"103556";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3287 ORG";"103557";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3290";"103558";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3298";"103559";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3306";"103560";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 331";"103561";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3310";"103562";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3355";"103563";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3360";"103564";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 337";"103565";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3460";"103566";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3466";"103567";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3468";"103568";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3502";"103569";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3505";"103570";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3506";"103571";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3552";"103572";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3558";"103573";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3569";"103574";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3603";"103575";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3628";"103576";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3678";"103577";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3678 ORG";"103578";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3679 ORG";"103579";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 368";"103580";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3688";"103581";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 369";"103582";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3752";"103583";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3795";"103584";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3795 ORG";"103585";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3807";"103586";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 382";"103587";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 383";"103588";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3842";"103589";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3843";"103590";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3844";"103591";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3852";"103592";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3855";"103593";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3856 OCAS";"103594";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3856 ORD";"103595";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3856 ORG";"103596";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3858";"103597";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3858 OCAS";"103598";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3866";"103599";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3886";"103600";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3886 ORG";"103601";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3892";"103602";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3898";"103603";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3927";"103604";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3940";"103605";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 3998";"103606";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 4137";"103607";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 420";"103608";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 421";"103609";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 422";"103610";NULL;NULL;"2023-09-06 12:43:37";"2023-09-06 12:43:37";"103"
"C 4231";"103611";NULL;NULL;"2023-09-06 12:43:38";"2023-09-06 12:43:38";"103"
"C 4236";"103612";NULL;NULL;"2023-09-06 12:43:38";"2023-09-06 12:43:38";"103"
"C 4237";"103613";NULL;NULL;"2023-09-06 12:43:38";"2023-09-06 12:43:38";"103"
"C 4300";"103614";NULL;NULL;"2023-09-06 12:43:38";"2023-09-06 12:43:38";"103"
"C 4304";"103615";NULL;NULL;"2023-09-06 12:43:38";"2023-09-06 12:43:38";"103"
